–Ú∫≈,‘§≤‚,’Ê µ÷µ
23662,7.190918,8.30103
23663,7.4813633,7.318759
23664,5.0019274,5
23665,5.0019274,5
23666,5.0019274,5
23667,5.0019274,5
23668,5.0019274,5
23669,5.0019274,5
23670,5.0019274,5
23671,5.0019274,5
23672,5.0019274,5
23673,5.004271,5
23674,5.0019274,5
23675,5.0210276,5
23676,5.0019274,5
23677,5.0019274,5
23678,7.1431723,7.376751
23679,5.0019274,5
23680,6.3117456,5.69897
23681,5.0019274,5
23682,5.0019274,5
23683,5.0019274,5
23684,5.0019274,5
23685,5.0019274,5
23686,5.0026016,5
23687,5.0089035,5
23688,5.0019274,5
23689,5.0019274,5
23690,5.0019274,5
23691,5.0019274,5
23692,5.0019274,5
23693,5.0019274,5
23694,5.0019274,5
23695,5.0019274,5
23696,6.1407185,6.2006593
23697,6.577222,6.6197886
23698,5.0019274,5
23699,5.0019274,5
23700,5.948946,6.6382723
23701,5.0415196,5
23702,5.0728498,5
23703,5.0019274,5
23704,5.004242,5
23705,5.0019274,5
23706,5.0019274,5
23707,5.3277736,5.7212462
23708,5.0080166,5
23709,5.0019274,5
23710,5.638608,5
23711,5.462556,5.455932
23712,5.0019274,5
23713,6.952123,7.920819
23714,5.3614335,5.3665314
23715,5.879147,6.09691
23716,6.2401953,6.387216
23717,5.0202637,5
23718,5.0019274,5
23719,5.0019274,5
23720,5.004726,5
23721,5.0019274,5
23722,5.0042915,5
23723,5.0019274,5
23724,5.0019274,5
23725,5.8085103,5.853872
23726,5.0019274,5
23727,5.0019274,5
23728,5.0019274,5
23729,5.0019274,5
23730,5.0019274,5
23731,5.0019274,5
23732,5.0074124,5
23733,5.1806607,5.30103
23734,5.0019274,5
23735,5.0019274,5
23736,5.0019274,5
23737,6.7622175,6.853872
23738,5.0019274,5
23739,5.008459,5
23740,6.1649384,6.251812
23741,5.0019274,5
23742,5.015656,5
23743,5.0019274,5
23744,5.0054817,5
23745,5.0019274,5
23746,6.6516247,6.823909
23747,5.0112715,5
23748,6.3040724,6.5086384
23749,5.0019274,5
23750,5.0019274,5
23751,6.9918633,7.180456
23752,5.0019274,5
23753,5.4451947,5.21467
23754,5.0019274,5
23755,5.795779,6.102373
23756,5.0019274,5
23757,5.1658754,5
23758,5.0019274,5
23759,5.0019274,5
23760,5.0019274,5
23761,6.445409,6.7212462
23762,5.0019274,5
23763,5.0529966,5
23764,5.0019274,5
23765,5.0019274,5
23766,5.0019274,5
23767,5.0090404,5
23768,5.0019274,5
23769,5.5716305,5.6777806
23770,5.0019274,5
23771,5.0019274,5
23772,5.0019274,5
23773,5.0019274,5
23774,5.0019274,5
23775,6.2354755,6.1487417
23776,5.0019274,5
23777,5.8347073,5.7695513
23778,5.3636365,5.3665314
23779,5.9516916,6.09691
23780,5.3240166,5.468521
23781,5.0019274,5
23782,5.0034165,5
23783,5.0019274,5
23784,5.0028114,5
23785,5.034011,5
23786,5.0019274,5
23787,6.169764,6.2839966
23788,5.0019274,5
23789,5.0019274,5
23790,4.9880877,5
23791,5.0019274,5
23792,5.0019274,5
23793,5.0019274,5
23794,5.021117,5
23795,5.0560203,5.075721
23796,7.9429674,8.259637
23797,6.8614883,7.0457573
23798,5.0019274,5
23799,5.0019274,5
23800,5.0019274,5
23801,5.0019274,5
23802,5.0109897,5
23803,5.0056686,5
23804,6.276697,6.2596374
23805,5.0008802,5
23806,5.0019274,5
23807,5.2915616,5
23808,5.004819,5
23809,5.0019274,5
23810,5.0019274,5
23811,5.0019274,5
23812,6.845935,7.004365
23813,5.0019274,5
23814,5.0019274,5
23815,5.002595,5
23816,5.0019274,5
23817,5.0019274,5
23818,6.0590477,6.09691
23819,5.0019274,5
23820,5.0019274,5
23821,5.0019274,5
23822,5.1808352,5.2441254
23823,5.0019274,5
23824,5.0019274,5
23825,5.5715375,5.6777806
23826,5.0019274,5
23827,5.025386,5
23828,5.0019274,5
23829,5.0455003,5
23830,5.0019274,5
23831,5.0019274,5
23832,5.0019274,5
23833,9.047228,9.49485
23834,5.7813773,5.920819
23835,5.0082664,5
23836,5.0019274,5
23837,5.0019274,5
23838,5.0019274,5
23839,5.2697897,5.3279023
23840,5.0019274,5
23841,5.466703,5.6197886
23842,5.0019274,5
23843,5.030979,5
23844,5.0019274,5
23845,5.0019274,5
23846,4.980617,5
23847,5.0019274,5
23848,5.0266194,5
23849,5.0019274,5
23850,7.8558064,7.60206
23851,5.0019274,5
23852,8.002922,8.1549015
23853,5.271963,5
23854,5.0019274,5
23855,5.0019274,5
23856,5.0019274,5
23857,5.0019274,5
23858,6.409619,6.60206
23859,5.001935,5
23860,8.051271,8.455932
23861,5.0019274,5
23862,7.00684,8.39794
23863,5.0019274,5
23864,6.4779806,7.3665314
23865,6.49271,6.455932
23866,5.405485,5
23867,5.0019274,5
23868,6.0209284,6.1487417
23869,9.168491,9.20066
23870,5.008454,5
23871,5.0019274,5
23872,5.0019274,5
23873,5.003492,5
23874,5.3873568,5.4317985
23875,6.614132,6.958607
23876,5.649092,5.7447276
23877,5.0019274,5
23878,5.900207,6.0409584
23879,5.0119343,5
23880,5.0019274,5
23881,5.0019274,5
23882,8.00481,8.481486
23883,5.0020423,5
23884,7.17951,7.221849
23885,5.509932,6.036212
23886,5.0045247,5
23887,6.121251,6.05061
23888,5.4719977,5.6575775
23889,5.0019274,5
23890,6.546399,6.5086384
23891,7.0812974,7.251812
23892,5.0019274,5
23893,5.0019274,5
23894,5.0019274,5
23895,5.0019274,5
23896,5.0019274,5
23897,5.0019274,5
23898,6.1178904,6.229148
23899,5.0019274,5
23900,7.116646,7.229148
23901,5.632573,5.7695513
23902,6.399399,6.4089355
23903,5.0019274,5
23904,5.003937,5
23905,5.0019274,5
23906,5.554068,5.7447276
23907,5.0019274,5
23908,5.0383296,5.251812
23909,5.006768,5
23910,5.2574573,5.2596374
23911,5.0019274,5
23912,5.0019274,5
23913,7.770541,7.920819
23914,5.0019274,5
23915,5.2523026,5.337242
23916,5.0019274,5
23917,5.0019274,5
23918,5.0358477,5
23919,5.0019274,5
23920,8.394554,8.958608
23921,5.0019274,5
23922,5.0019274,5
23923,5.0019274,5
23924,6.481758,6.60206
23925,5.01616,5
23926,8.485561,8.958608
23927,9.50154,9.721247
23928,5.0019274,5
23929,5.0019274,5
23930,5.0019274,5
23931,5.0019274,5
23932,6.4102516,6.7695513
23933,5.0019274,5
23934,5.0019274,5
23935,5.0019274,5
23936,5.0019274,5
23937,5.0019274,5
23938,5.0019274,5
23939,6.4560018,6.537602
23940,5.0019274,5
23941,5.0019274,5
23942,5.0019274,5
23943,5.0019274,5
23944,6.3609223,6.60206
23945,8.052171,8.022276
23946,5.0019274,5
23947,5.0113335,5
23948,5.0019274,5
23949,5.0019274,5
23950,5.0019274,5
23951,5.2915616,5
23952,5.0019274,5
23953,5.0019274,5
23954,5.0019274,5
23955,5.0019274,5
23956,5.0019274,5
23957,5.0033474,5
23958,5.0019274,5
23959,5.0019274,5
23960,5.0112185,5
23961,5.0019274,5
23962,5.734317,5.7447276
23963,5.0106273,5
23964,5.0019274,5
23965,5.371338,5.3665314
23966,5.0019274,5
23967,5.896637,6.7447276
23968,6.128798,6
23969,4.9975967,5
23970,6.792327,7.124939
23971,5.430079,5.4202166
23972,5.0019274,5
23973,5.0019274,5
23974,6.202285,6.3279023
23975,5.0019274,5
23976,5.0042424,5
23977,5.0019274,5
23978,5.0019274,5
23979,5.0019274,5
23980,5.0019274,5
23981,5.003251,5
23982,5.337582,5.537602
23983,6.3707037,6.5086384
23984,5.0019274,5
23985,5.7332497,5.7447276
23986,5.0019274,5
23987,5.807801,5.79588
23988,5.8689246,5.823909
23989,5.5768695,5.6777806
23990,5.0019274,5
23991,5.56701,5.6382723
23992,5.008833,5.070581
23993,5.643552,5.6777806
23994,5.634839,5.29243
23995,5.0019274,5
23996,5.2915616,6.113509
23997,5.5275135,5.0655017
23998,5.0019274,5
23999,5.0070357,5
24000,7.5053625,7.958607
24001,5.340976,5.49485
24002,5.0019274,5
24003,5.0019274,5
24004,5.003697,5
24005,5.0019274,5
24006,5.012144,5
24007,5.0019274,5
24008,7.5531054,7.7212462
24009,6.818241,6.853872
24010,5.0019274,5
24011,7.1299925,6.8860564
24012,5.0019274,5
24013,5.0019274,5
24014,5.025724,5.229148
24015,5.601284,5.69897
24016,5.4211116,5.6777806
24017,6.2889833,6.154902
24018,5.0019274,5
24019,5.0019274,5
24020,5.0019274,5
24021,7.087007,7.251812
24022,5.0019274,5
24023,5.476981,5.5228786
24024,5.0042396,5
24025,5.0019274,5
24026,5.0019274,5
24027,5.0019274,5
24028,6.103115,6.19382
24029,5.0019274,5
24030,5.0019274,5
24031,6.086,6.167491
24032,5.0019274,5
24033,5.017195,5
24034,5.0023704,5
24035,5.0019274,5
24036,5.0019274,5
24037,5.0019274,5
24038,5.0019274,5
24039,5.896003,5.958607
24040,7.025236,8.008774
24041,5.0019274,5
24042,5.0019274,5
24043,5.005049,5
24044,6.714355,6.853872
24045,5.0019274,5
24046,6.4218693,6.6197886
24047,5.0060897,5
24048,7.4469767,7.79588
24049,5.0174575,5
24050,5.0019274,5
24051,5.9069886,6
24052,7.0509834,7.19382
24053,5.0019274,5
24054,5.0019274,5
24055,5.0019274,5
24056,5.0019274,5
24057,5.5101376,5.468521
24058,5.0019274,5
24059,5.0019274,5
24060,5.0019274,5
24061,5.0019274,5
24062,5.384995,5.387216
24063,5.552289,5.6382723
24064,5.0019274,5
24065,5.7470894,5.958607
24066,5.0019274,5
24067,5.0019274,5
24068,6.148134,6.154902
24069,5.0096726,5
24070,6.6176105,6.7695513
24071,5.0019274,5
24072,5.4638243,5.455932
24073,5.0019274,5
24074,5.0019274,5
24075,5.0019274,5
24076,5.0019274,5
24077,5.0019274,5
24078,5.177805,5.337242
24079,5.0019274,5
24080,5.0019274,5
24081,5.0019274,5
24082,5.0019274,5
24083,5.0019274,5
24084,5.0019274,5
24085,5.0019274,5
24086,5.463347,5
24087,5.0019274,5
24088,6.266309,6.376751
24089,5.0146837,5
24090,5.0167065,5
24091,5.0019274,5
24092,5.0019274,5
24093,5.0019274,5
24094,5.899446,5.920819
24095,5.0019274,5
24096,5.0019274,5
24097,5.0019274,5
24098,5.0019274,5
24099,5.0019274,5
24100,5.0019274,5
24101,6.180928,6.19382
24102,5.0019274,5
24103,8.07358,7.920819
24104,6.4582777,6.49485
24105,6.942587,7.180456
24106,7.4055505,8.275724
24107,5.0019274,5
24108,5.6003137,5.79588
24109,5.0019274,5
24110,5.0019274,5
24111,6.0998964,6.376751
24112,5.628192,5.6777806
24113,5.0019274,5
24114,5.0019274,5
24115,6.209278,5.958607
24116,5.0019274,5
24117,5.019918,5
24118,5.0019274,5
24119,5.0019274,5
24120,5.0019274,5
24121,5.0110483,5
24122,5.0019274,5
24123,5.0187497,5
24124,5.0019274,5
24125,7.066699,7.1366773
24126,5.0019274,5
24127,5.012815,5
24128,5.0019274,5
24129,5.0019274,5
24130,6.9075313,7.4317985
24131,6.5035925,6.4436975
24132,5.6365423,5.823909
24133,5.9311395,5.823909
24134,5.0019274,5
24135,5.017077,5
24136,5.1607757,5.229148
24137,5.761345,6.6382723
24138,7.01664,8.236572
24139,5.0019274,5
24140,5.0019274,5
24141,5.0019274,5
24142,5.0308857,5
24143,5.884885,6.026872
24144,6.895736,7.008774
24145,5.0019274,5
24146,5.0039454,5
24147,6.0786657,6.229148
24148,5.0019274,5
24149,5.0019274,5
24150,5.5065765,5.6382723
24151,7.508465,7.5686364
24152,5.0019274,5
24153,5.0019274,5
24154,5.0019274,5
24155,5.0019274,5
24156,5.0019274,5
24157,5.0019274,5
24158,5.0110517,5
24159,5.0019274,5
24160,5.0077953,5
24161,7.5650597,7.920819
24162,5.0019274,5
24163,5.0019274,5
24164,5.0019274,5
24165,5.0019274,5
24166,5.0019274,5
24167,5.0019274,5
24168,5.2274275,5.455932
24169,5.0019274,5
24170,5.0039306,5
24171,5.0019274,5
24172,5.929506,6.161151
24173,5.0019274,5
24174,5.006216,5
24175,5.0019274,5
24176,5.0059185,5
24177,5.0019274,5
24178,5.3878975,5.4317985
24179,8.129612,9.387217
24180,5.698263,5.7695513
24181,5.6127567,5.5686364
24182,7.5371733,8.05061
24183,6.3020015,6.2441254
24184,5.0019274,5
24185,5.0019274,5
24186,5.0411057,5
24187,5.0019274,5
24188,5.0019274,5
24189,5.0019274,5
24190,5.0019274,5
24191,5.0019274,5
24192,6.5170507,6.552842
24193,5.0070024,5
24194,5.002121,5
24195,5.0019274,5
24196,9.141235,9.744727
24197,5.0019274,5
24198,5.8898153,5
24199,5.0019274,5
24200,7.4993706,8.455932
24201,6.5883207,6.69897
24202,6.041567,6.008774
24203,5.0019274,5
24204,5.0019274,5
24205,5.8542047,5
24206,5.0019274,5
24207,5.148685,5.3467875
24208,5.0019274,5
24209,5.00565,5
24210,7.4055505,8.508638
24211,5.0019274,5
24212,5.991007,6.2006593
24213,5.0019274,5
24214,6.044265,5.920819
24215,8.38516,8.508638
24216,5.9177847,6.5850267
24217,5.0019274,5
24218,5.0019274,5
24219,5.0019274,5
24220,5.0019274,5
24221,5.0019274,5
24222,5.0019274,5
24223,5.0019274,5
24224,5.002529,5
24225,5.0019274,5
24226,5.0303755,5
24227,5.023356,5
24228,5.5045147,5.7212462
24229,5.0019274,5
24230,5.0019274,5
24231,6.4201026,6.39794
24232,7.470756,7.455932
24233,5.0093102,5
24234,5.0019274,5
24235,5.0038385,5
24236,6.7115974,6.920819
24237,5.0019274,5
24238,5.0112257,5
24239,5.0019274,5
24240,5.002736,5
24241,5.0044374,5
24242,5.0019274,5
24243,5.0019274,5
24244,5.0019274,5
24245,5.0019274,5
24246,7.0674524,7.161151
24247,5.0019274,5
24248,5.0019274,5
24249,5.003932,5
24250,5.864938,5.7695513
24251,5.008156,5
24252,5.0019274,5
24253,5.0068884,5
24254,5.049608,5.275724
24255,5.609225,5.7695513
24256,5.0019274,5
24257,5.813783,5.958607
24258,5.0019274,5
24259,6.15149,6.0604806
24260,5.0019274,5
24261,5.005936,5
24262,5.0019274,5
24263,5.0019274,5
24264,6.9095426,7.552842
24265,5.736905,5.6777806
24266,5.0019274,5
24267,5.0185246,5
24268,6.0735073,6.1366773
24269,5.0327206,5.1426673
24270,6.25552,6.5228786
24271,7.5355654,8.318759
24272,6.624244,5.49485
24273,5.0019135,5
24274,5.4626784,5.6575775
24275,5.2204823,5.2596374
24276,5.0019274,5
24277,5.0019274,5
24278,6.1409836,6.2441254
24279,5.0155907,5
24280,5.0019274,5
24281,5.018699,5
24282,5.0019274,5
24283,5.00277,5
24284,5.0019274,5
24285,5.216947,5
24286,5.0019274,5
24287,5.0049133,5
24288,5.0019274,5
24289,5.543373,5.6777806
24290,5.0019274,5
24291,5.0019274,5
24292,4.9952383,5
24293,5.0019274,5
24294,5.0019274,5
24295,5.0019274,5
24296,5.0019274,5
24297,5.0155907,5
24298,5.4396753,5.6777806
24299,6.6524034,6.6197886
24300,7.4884534,7.5086384
24301,8.188153,8.958608
24302,5.4969883,5.468521
24303,5.2646394,5.4089355
24304,5.0019274,5
24305,5.0019274,5
24306,5.435076,5.7212462
24307,5.0019274,5
24308,5.0019274,5
24309,5.0019274,5
24310,5.0019274,5
24311,5.0019274,5
24312,5.0019274,5
24313,5.0019274,5
24314,5.0197506,5
24315,7.0837593,8.251812
24316,5.0019274,5
24317,5.0019274,5
24318,5.0019274,5
24319,5.0019274,5
24320,5.0019274,5
24321,5.0019274,5
24322,6.624244,7.0409584
24323,5.0019274,5
24324,5.0019274,5
24325,5.9719634,5.79588
24326,5.0666747,5.070581
24327,5.002715,5
24328,5.015913,5.0655017
24329,5.0019274,5
24330,5.0053053,5
24331,5.0019274,5
24332,5.0019274,5
24333,5.4727826,6.017729
24334,5.0019274,5
24335,5.0019274,5
24336,5.4842634,5.920819
24337,5.641958,5.7695513
24338,7.348282,7.481486
24339,5.0019274,5
24340,5.0019274,5
24341,5.016003,5
24342,5.0019274,5
24343,5.0500727,5.113509
24344,8.419487,8.853872
24345,5.006426,5
24346,5.649452,5.79588
24347,5.0025263,5
24348,5.0019274,5
24349,5.0019274,5
24350,5.466734,5.5086384
24351,5.0019274,5.468521
24352,5.0019274,5
24353,5.3680763,5
24354,5.281179,5.4202166
24355,5.0019274,5
24356,5.002343,5
24357,5.0019274,5
24358,5.0019274,5
24359,5.0019274,5
24360,5.0019274,5
24361,5.9888587,6.19382
24362,5.0067945,5
24363,7.351819,7.376751
24364,8.501731,8.823909
24365,5.0019274,5
24366,5.0019274,5
24367,5.0019274,5
24368,5.644949,5
24369,5.0019274,5
24370,5.0019274,5
24371,6.772172,6.30103
24372,5.0019274,5
24373,5.0117736,5
24374,5.0033426,5
24375,5.034621,5
24376,5.0019274,5
24377,5.002413,5
24378,5.029283,5
24379,5.0019274,5
24380,5.0019274,5
24381,6.120187,6.1191864
24382,5.0019274,5.055517
24383,7.122657,7.3467875
24384,5.0019274,5
24385,5.003598,5
24386,5.0158615,5.236572
24387,5.0019274,5
24388,6.6301756,6.7447276
24389,5.0019274,5
24390,5.0019274,5
24391,5.0019274,5
24392,5.0019274,5
24393,5.0019274,5
24394,5.0019274,5
24395,7.830922,8.619789
24396,5.0019274,5
24397,5.0019274,5
24398,6.0076456,6
24399,5.0019274,5
24400,5.358424,5.39794
24401,5.0019274,5
24402,5.0020576,5
24403,5.0019274,5
24404,7.170951,7.468521
24405,5.0019274,5
24406,5.0019274,5
24407,5.0019274,5
24408,5.0019274,5
24409,5.0019274,5
24410,5.0019274,5
24411,5.5956697,6.3565474
24412,6.9986258,7.1366773
24413,5.0019274,5
24414,5.0019274,5
24415,6.038019,5.7695513
24416,5.0019274,5
24417,5.0019274,5
24418,5.0019274,5
24419,5.0019274,5
24420,5.0019274,5
24421,5.0019274,5
24422,5.0019274,5
24423,5.0019274,5
24424,5.0019274,5
24425,6.2746544,6.2676063
24426,5.818941,6.309804
24427,5.003262,5
24428,5.0019274,5
24429,5.005623,5
24430,6.378625,6.481486
24431,5.0019274,5
24432,5.7392235,5.920819
24433,5.0077906,5
24434,5.0019274,5
24435,6.044265,6.0655017
24436,6.918394,7.2596374
24437,5.0019274,5
24438,5.0026917,5
24439,5.0019274,5
24440,6.6395135,6.7212462
24441,5.0019274,5
24442,5.0019274,5
24443,5.0019274,5
24444,5.463505,5.5086384
24445,5.0019274,5
24446,5.7858887,5.853872
24447,6.383432,6.4202166
24448,6.583561,6.7695513
24449,5.0019274,5
24450,5.0019274,5
24451,5.0019274,5
24452,5.00307,5
24453,5.007811,5
24454,5.0019274,5
24455,6.0618186,6.167491
24456,5.0019274,5
24457,5.0019274,5
24458,5.0019274,5
24459,5.1084824,5.1366773
24460,5.3982887,5.309804
24461,5.691932,5
24462,5.0019274,5
24463,5.0019274,5
24464,6.3423605,6.4317985
24465,7.6953526,8.19382
24466,5.007123,5
24467,5.0019274,5
24468,5.0019274,5
24469,6.18549,6.30103
24470,5.0019274,5
24471,5.0019274,5
24472,5.0019274,5
24473,8.013956,8.408936
24474,7.587828,7.552842
24475,6.3261375,6.275724
24476,5.0019274,5
24477,5.0019274,5
24478,7.5106254,7.79588
24479,8.846438,9.013228
24480,5.0101223,5
24481,5.0019274,5
24482,5.00544,5
24483,6.071966,6.161151
24484,6.831815,7.1487417
24485,5.0019274,5
24486,5.0027294,5
24487,5.0019274,5
24488,5.5235066,6.09691
24489,5.0019274,5
24490,7.5093164,7.6777806
24491,5.0021596,5
24492,7.725046,7.79588
24493,5.3283706,5
24494,5.0019274,5
24495,5.0019274,5
24496,5.0019274,5
24497,5.0019274,5
24498,5.0019274,5
24499,5.775376,6.0132284
24500,5.0019274,5
24501,5.0019274,5
24502,5.0019274,5
24503,5.0019274,5
24504,7.606369,7.8860564
24505,5.4952374,5.552842
24506,5.0019274,5
24507,8.798057,9.30103
24508,5.0019274,5
24509,5.7679553,6.026872
24510,5.0019274,5
24511,5.0225396,5
24512,5.018874,5
24513,5.0019274,5
24514,5.082487,5.1487417
24515,5.0019274,5
24516,5.0019274,5
24517,5.6150155,5.5850267
24518,5.772886,5.7212462
24519,8.161282,8.075721
24520,5.0019274,5
24521,5.404713,5.79588
24522,5.0019274,5
24523,6.2596807,6.251812
24524,5.0019274,5
24525,5.003062,5
24526,5.0019274,5
24527,5.0019274,5
24528,5.024914,5
24529,5.007575,5
24530,5.0019274,5
24531,5.0019274,5
24532,5.0019274,5
24533,5.0019274,5
24534,5.0019274,5
24535,5.0019274,5
24536,5.004406,5
24537,5.0019274,5
24538,6.186903,6.376751
24539,5.0019274,5
24540,5.0027494,5
24541,5.0019274,5
24542,5.0019274,5
24543,5.0019274,5
24544,6.6177654,6.6197886
24545,5.013358,5
24546,8.059373,8.346787
24547,5.0019274,5
24548,6.217412,6.221849
24549,5.018916,5
24550,6.3654175,6.537602
24551,5.7290144,5.79588
24552,5.0019274,5
24553,6.239256,6.3665314
24554,5.0019274,5
24555,5.0019274,5
24556,5.305778,5.376751
24557,5.0019274,5
24558,5.0019274,5
24559,5.0019274,5
24560,5.10637,5.229148
24561,5.0037274,5
24562,5.235129,5.3279023
24563,5.00653,5
24564,5.0030656,5
24565,5.0019274,5
24566,5.002887,5
24567,6.933174,6.5086384
24568,5.9973307,6.075721
24569,6.114397,6.236572
24570,5.0019274,5
24571,5.0019274,5
24572,5.0019274,5
24573,5.0019274,5
24574,5.0019274,5
24575,5.0019274,5
24576,5.0019274,5
24577,5.0039616,5
24578,5.0019274,5
24579,5.0019274,5
24580,5.860877,5.7695513
24581,5.0019274,5
24582,5.002953,5
24583,5.0019274,5
24584,5.778555,5.823909
24585,5.0019274,5
24586,5.0019274,5
24587,6.160071,6.207608
24588,5.5159183,5.5228786
24589,5.0019274,5
24590,5.0088816,5
24591,5.0019274,5
24592,5.4731827,5
24593,5.0019274,5
24594,5.0019274,5
24595,6.5856647,6.6575775
24596,5.2609324,5.60206
24597,5.627031,5.853872
24598,5.0019274,5
24599,5.0019274,5
24600,5.0019274,5
24601,5.8195157,5.4202166
24602,6.1962585,6.537602
24603,5.0019274,5
24604,5.6942515,5.79588
24605,5.0019274,5
24606,5.0690126,5
24607,5.0019274,5
24608,5.0019274,5
24609,5.0019274,5
24610,5.6443305,5.124939
24611,5.053578,5
24612,5.0019274,5
24613,5.0019274,5
24614,5.0023255,5
24615,5.0019274,5
24616,6.320368,6.455932
24617,5.5079436,5.4436975
24618,5.0019274,5
24619,5.9086967,6
24620,5.0019274,5
24621,5.0019274,5
24622,5.0019274,5
24623,6.1455193,6.080922
24624,5.022853,5
24625,5.8459897,6.05061
24626,5.0019274,5
24627,6.5339,6.6575775
